ds,yhat,store,item
2018-01-02,36.15809940027235,3,19
2018-01-03,36.633852250002334,3,19
2018-01-04,39.4012603682843,3,19
2018-01-05,42.300874849747686,3,19
2018-01-06,45.943834948829846,3,19
2018-01-07,48.611835692973855,3,19
2018-01-08,30.639151335789702,3,19
2018-01-09,36.13531521361105,3,19
2018-01-10,36.57405289234568,3,19
2018-01-11,39.319078412445904,3,19
2018-01-12,42.21137520291738,3,19
2018-01-13,45.86201131065276,3,19
2018-01-14,48.552140164289206,3,19
2018-01-15,30.61506868292615,3,19
2018-01-16,36.15899160240191,3,19
2018-01-17,36.6559870083348,3,19
2018-01-18,39.46788083348007,3,19
2018-01-19,42.433599750514844,3,19
2018-01-20,46.162059935102896,3,19
2018-01-21,48.932240778216034,3,19
2018-01-22,31.075323304164193,3,19
2018-01-23,36.69749025641494,3,19
2018-01-24,37.2689811176957,3,19
2018-01-25,40.15000833309507,3,19
2018-01-26,43.178152943440395,3,19
2018-01-27,46.961286174831926,3,19
2018-01-28,49.77766544250476,3,19
2018-01-29,31.958084226787378,3,19
2018-01-30,37.60867279975599,3,19
2018-01-01,38.60669512630217,3,20
2018-01-02,45.78360170562715,3,20
2018-01-03,45.51740584393036,3,20
2018-01-04,49.940225026954124,3,20
2018-01-05,52.89596613507968,3,20
2018-01-06,56.02212221580909,3,20
2018-01-07,59.01385951602989,3,20
2018-01-08,37.66810051307611,3,20
2018-01-09,44.75366740473642,3,20
2018-01-10,44.432412481351264,3,20
2018-01-11,48.83695459051686,3,20
2018-01-12,51.81060056504531,3,20
2018-01-13,54.9892070063086,3,20
2018-01-14,58.06535972252537,3,20
2018-01-15,36.83257311528888,3,20
2018-01-16,44.05556992573063,3,20
2018-01-17,43.891563244368314,3,20
2018-01-18,48.46815514164725,3,20
2018-01-19,51.6234257531607,3,20
2018-01-20,54.98796313801075,3,20
2018-01-21,58.24920625086263,3,20
2018-01-22,37.19579861529502,3,20
2018-01-23,44.58800879413848,3,20
2018-01-24,44.579135747858544,3,20
2018-01-25,49.29351023466193,3,20
2018-01-26,52.56666356960666,3,20
2018-01-27,56.027412295508164,3,20
2018-01-28,59.36223012289038,3,20
2018-01-29,38.359604545147455,3,20
2018-01-30,45.78043482596547,3,20
2018-01-01,31.835572034530003,3,21
2018-01-02,38.34533286352216,3,21
2018-01-03,37.86319580066661,3,21
2018-01-04,41.34494777388883,3,21
2018-01-05,43.64233264120156,3,21
2018-01-06,47.54604519751133,3,21
2018-01-07,50.62849226614001,3,21
2018-01-08,31.695092070251917,3,21
2018-01-09,38.15983796306842,3,21
2018-01-10,37.64269175756606,3,21
2018-01-11,41.10006525706301,3,21
2018-01-12,43.38395227431076,3,21
2018-01-13,47.284945968130266,3,21
2018-01-14,50.37503175377324,3,21
2018-01-15,31.458925619789728,3,21
2018-01-16,37.94968242999157,3,21
2018-01-17,37.466137864372755,3,21
2018-01-18,40.963440972237734,3,21
2018-01-19,43.2922380072536,3,21
2018-01-20,47.24174080874113,3,21
2018-01-21,50.382568519423664,3,21
2018-01-22,31.518131140660575,3,21
2018-01-23,38.06027834289339,3,21
2018-01-24,37.62677621700914,3,21
2018-01-25,41.17186818925327,3,21
2018-01-26,43.54548024505348,3,21
2018-01-27,47.536303437414176,3,21
2018-01-28,50.714642411094445,3,21
2018-01-29,31.883798611574154,3,21
2018-01-30,38.455711969764685,3,21
2018-01-01,59.92017014967881,3,22
2018-01-02,72.17203986928902,3,22
2018-01-03,72.41019705295497,3,22
2018-01-04,76.63661451612201,3,22
2018-01-05,84.83707201474061,3,22
2018-01-06,90.04435370629302,3,22
2018-01-07,96.37991728885865,3,22
2018-01-08,58.75865601223374,3,22
2018-01-09,70.87976095794996,3,22
2018-01-10,71.03026963617532,3,22
2018-01-11,75.21548948326125,3,22
2018-01-12,83.42312148626948,3,22
2018-01-13,88.6864493490702,3,22
2018-01-14,95.1260377408914,3,22
2018-01-15,57.654559351923496,3,22
2018-01-16,69.96775576643554,3,22
2018-01-17,70.34811497612228,3,22
2018-01-18,74.79545014111439,3,22
2018-01-19,83.29120021712342,3,22
2018-01-20,88.86181274602382,3,22
2018-01-21,95.6206468711464,3,22
2018-01-22,58.4730106036739,3,22
2018-01-23,71.10733159390391,3,22
2018-01-24,71.79903856106478,3,22
2018-01-25,76.54133256571836,3,22
2018-01-26,85.30966370051115,3,22
2018-01-27,91.12526897304441,3,22
2018-01-28,98.0972055438101,3,22
2018-01-29,61.12749018217448,3,22
2018-01-30,73.90234182926613,3,22
2018-01-01,22.05148015560062,3,23
2018-01-02,26.65282498835348,3,23
2018-01-03,27.105721169640802,3,23
2018-01-04,28.754461409153272,3,23
2018-01-05,31.237769698939356,3,23
2018-01-06,33.51637164006203,3,23
2018-01-07,36.202439408494996,3,23
2018-01-08,22.518055421897177,3,23
2018-01-09,27.083159129529406,3,23
2018-01-10,27.494099451571522,3,23
2018-01-11,29.096293115745084,3,23
2018-01-12,31.529648832950027,3,23
2018-01-13,33.756127393258005,3,23
2018-01-14,36.389174442861204,3,23
2018-01-15,22.65216996846662,3,23
2018-01-16,27.16635896300246,3,23
2018-01-17,27.529385943043536,3,23
2018-01-18,29.087933800696085,3,23
2018-01-19,31.48312725641095,3,23
2018-01-20,33.67807139978174,3,23
2018-01-21,36.28726255787304,3,23
2018-01-22,22.535016054768306,3,23
2018-01-23,27.043375918389543,3,23
2018-01-24,27.410629811476397,3,23
2018-01-25,28.98393028378372,3,23
2018-01-26,31.40468321107666,3,23
2018-01-27,33.63607447398442,3,23
2018-01-28,36.29247262538684,3,23
2018-01-29,22.597852547255552,3,23
2018-01-30,27.17370549588164,3,23
2018-01-01,50.349575866305145,3,24
2018-01-02,61.20446499240338,3,24
2018-01-03,60.51962642376107,3,24
2018-01-04,66.05695592197708,3,24
2018-01-05,71.09788634779893,3,24
2018-01-06,76.53335159651355,3,24
2018-01-07,81.36936592843975,3,24
2018-01-08,50.66703526739026,3,24
2018-01-09,61.49669070702196,3,24
2018-01-10,60.80063539137538,3,24
2018-01-11,66.34133544080541,3,24
2018-01-12,71.40015301815247,3,24
2018-01-13,76.86735418259217,3,24
2018-01-14,81.74774879168251,3,24
2018-01-15,51.1007766410458,3,24
2018-01-16,61.99472734483655,3,24
2018-01-17,61.36958212484856,3,24
2018-01-18,66.985305005735,3,24
2018-01-19,72.12067826346639,3,24
2018-01-20,77.66341154337718,3,24
2018-01-21,82.61587879247611,3,24
2018-01-22,52.035294278775865,3,24
2018-01-23,62.988012570798716,3,24
2018-01-24,62.412438365736705,3,24
2018-01-25,68.06737180288509,3,24
2018-01-26,73.23088270758133,3,24
2018-01-27,78.79044227825494,3,24
2018-01-28,83.74866596581252,3,24
2018-01-29,53.16347894310337,3,24
2018-01-30,64.10238965891267,3,24
2018-01-01,63.10525770534709,3,25
2018-01-02,74.68428134150317,3,25
2018-01-03,76.31142578498466,3,25
2018-01-04,82.07596667802149,3,25
2018-01-05,87.1850365913742,3,25
2018-01-06,94.10339024421644,3,25
2018-01-07,98.74093718055654,3,25
2018-01-08,62.34588934946272,3,25
2018-01-09,73.75307981399524,3,25
2018-01-10,75.2455860692905,3,25
2018-01-11,80.91633294366255,3,25
2018-01-12,85.9747780053275,3,25
2018-01-13,92.88666718967185,3,25
2018-01-14,97.56159375808889,3,25
2018-01-15,61.246206446217265,3,25
2018-01-16,72.772620559465,3,25
2018-01-17,74.42016223629241,3,25
2018-01-18,80.27711689318322,3,25
2018-01-19,85.5475802367935,3,25
2018-01-20,92.69139456821817,3,25
2018-01-21,97.61189819383563,3,25
2018-01-22,61.5493283392764,3,25
2018-01-23,73.3294258542852,3,25
2018-01-24,75.22536659001902,3,25
2018-01-25,81.31968540511667,3,25
2018-01-26,86.81128653596278,3,25
2018-01-27,94.15551894041727,3,25
2018-01-28,99.25204094413972,3,25
2018-01-29,63.33831182723938,3,25
2018-01-30,75.23825665897927,3,25
2018-01-01,34.78263306616892,3,26
2018-01-02,41.499720754804976,3,26
2018-01-03,41.951011317584125,3,26
2018-01-04,45.91898510043995,3,26
2018-01-05,48.93240660851641,3,26
2018-01-06,52.83437137657362,3,26
2018-01-07,56.37198472015282,3,26
2018-01-08,35.195125451051055,3,26
2018-01-09,41.96202242727403,3,26
2018-01-10,42.46295710865844,3,26
2018-01-11,46.47972182192302,3,26
2018-01-12,49.54026388919559,3,26
2018-01-13,53.48678394535537,3,26
2018-01-14,57.06546740066199,3,26
2018-01-15,35.92530014364344,3,26
2018-01-16,42.72369445351478,3,26
2018-01-17,43.25023654393502,3,26
2018-01-18,47.286183894297515,3,26
2018-01-19,50.35914122682386,3,26
2018-01-20,54.311182444222325,3,26
2018-01-21,57.88859678908967,3,26
2018-01-22,36.74070995263604,3,26
2018-01-23,43.52550607128874,3,26
2018-01-24,44.03336232741362,3,26
2018-01-25,48.04652491786891,3,26
2018-01-26,51.09375613775968,3,26
2018-01-27,55.01842103316942,3,26
2018-01-28,58.5681932242146,3,26
2018-01-29,37.393832124236496,3,26
2018-01-30,44.154759088412206,3,26
2018-01-01,16.26269661195726,3,27
2018-01-02,19.527906783759782,3,27
2018-01-03,19.490601586058354,3,27
2018-01-04,21.149971243351573,3,27
2018-01-05,22.719455215721133,3,27
2018-01-06,24.28597176187389,3,27
2018-01-07,26.46883187325046,3,27
2018-01-08,15.842278750655051,3,27
2018-01-09,19.16492109915807,3,27
2018-01-10,19.20117710769835,3,27
2018-01-11,20.948660217106546,3,27
2018-01-12,22.61875775681462,3,27
2018-01-13,24.295930163222323,3,27
2018-01-14,26.59670615233082,3,27
2018-01-15,16.092312498010884,3,27
2018-01-16,19.538203921165948,3,27
2018-01-17,19.695607019033183,3,27
2018-01-18,21.5590063192702,3,27
2018-01-19,23.336820528688236,3,27
2018-01-20,25.110793774234317,3,27
2018-01-21,27.495074475350815,3,27
2018-01-22,17.05891802536697,3,27
2018-01-23,20.556276647016563,3,27
2018-01-24,20.74738860396939,3,27
2018-01-25,22.62629355112267,3,27
2018-01-26,24.40152127177057,3,27
2018-01-27,26.155478282764776,3,27
2018-01-28,28.503505140715596,3,27
2018-01-29,18.016541327556247,3,27
2018-01-30,21.45066226214665,3,27
2018-01-01,66.75837806520991,3,28
2018-01-02,80.43957975356159,3,28
2018-01-03,80.8760640805875,3,28
2018-01-04,87.70252503256668,3,28
2018-01-05,93.28828436002112,3,28
2018-01-06,100.67745438873277,3,28
2018-01-07,105.97179210635315,3,28
2018-01-08,67.00029131943933,3,28
2018-01-09,80.62290677428747,3,28
2018-01-10,81.01443706147542,3,28
2018-01-11,87.81066533280622,3,28
2018-01-12,93.38130199495967,3,28
2018-01-13,100.77020669403052,3,28
2018-01-14,106.07831979344593,3,28
2018-01-15,67.13334677589202,3,28
2018-01-16,80.79358572837316,3,28
2018-01-17,81.23192075597919,3,28
2018-01-18,88.0820762602029,3,28
2018-01-19,93.7116721722575,3,28
2018-01-20,101.16255352171737,3,28
2018-01-21,106.53382087679375,3,28
2018-01-22,67.65160179391715,3,28
2018-01-23,81.37295062188794,3,28
2018-01-24,81.86989724430886,3,28
2018-01-25,88.7757380595411,3,28
2018-01-26,94.4581083131483,3,28
2018-01-27,101.95930887893695,3,28
2018-01-28,107.37931442342288,3,28
2018-01-29,68.54550416349322,3,28
2018-01-30,82.31650425230802,3,28
2018-01-01,53.27193982889432,3,29
2018-01-02,64.83966225386763,3,29
2018-01-03,64.63491721849506,3,29
2018-01-04,69.05221684133431,3,29
2018-01-05,74.19309122153408,3,29
2018-01-06,78.48529254986323,3,29
2018-01-07,83.50241017623779,3,29
2018-01-08,52.091101970994806,3,29
2018-01-09,63.59550160336241,3,29
2018-01-10,63.370435474568964,3,29
2018-01-11,67.81104489433335,3,29
2018-01-12,73.0181527334224,3,29
2018-01-13,77.41754145965476,3,29
2018-01-14,82.57967583401066,3,29
2018-01-15,51.347071653801684,3,29
2018-01-16,63.05886545182443,3,29
2018-01-17,63.064213562331396,3,29
2018-01-18,67.75211036024746,3,29
2018-01-19,73.21695884731817,3,29
2018-01-20,77.87805432973995,3,29
2018-01-21,83.29950838168295,3,29
2018-01-22,52.31780864930621,3,29
2018-01-23,64.26656399259734,3,29
2018-01-24,64.49005852784599,3,29
2018-01-25,69.37320023220451,3,29
2018-01-26,75.00719394544203,3,29
2018-01-27,79.80909707261169,3,29
2018-01-28,85.34178368869817,3,29
2018-01-29,54.44151209295897,3,29
2018-01-30,66.44264577822152,3,29
2018-01-01,32.22938893857143,3,30
2018-01-02,38.086466005986225,3,30
2018-01-03,38.450117479832784,3,30
2018-01-04,40.20079822665052,3,30
2018-01-05,43.09524419520915,3,30
2018-01-06,46.26178717384098,3,30
2018-01-07,50.24624675796115,3,30
2018-01-08,32.17353614540167,3,30
2018-01-09,38.02919087647459,3,30
2018-01-10,38.40277741393331,3,30
2018-01-11,40.17348567636552,3,30
2018-01-12,43.09640022871946,3,30
2018-01-13,46.29790468175018,3,30
2018-01-14,50.32167062203019,3,30
2018-01-15,32.29036424689582,3,30
2018-01-16,38.18727632569501,3,30
2018-01-17,38.59982894687808,3,30
2018-01-18,40.40525989213346,3,30
2018-01-19,43.3569763351424,3,30
2018-01-20,46.58002976398708,3,30
2018-01-21,50.61716123059402,3,30
2018-01-22,32.59054837900397,3,30
2018-01-23,38.483458697721666,3,30
2018-01-24,38.88376185249384,3,30
2018-01-25,40.669601926503375,3,30
2018-01-26,43.5957218305066,3,30
2018-01-27,46.78889290568966,3,30
2018-01-28,50.79390045932564,3,30
2018-01-29,32.73521878348964,3,30
2018-01-30,38.59858258522752,3,30
2018-01-01,44.04986888780246,3,31
2018-01-02,53.75988150184352,3,31
2018-01-03,54.325876699696835,3,31
2018-01-04,58.41974515406007,3,31
2018-01-05,62.18015273638177,3,31
2018-01-06,65.8531152943844,3,31
2018-01-07,71.81106591885701,3,31
2018-01-08,43.44419532427481,3,31
2018-01-09,53.133806920210986,3,31
2018-01-10,53.710535999335015,3,31
2018-01-11,57.84614552887078,3,31
2018-01-12,61.67814212867802,3,31
2018-01-13,65.45042504612772,3,31
2018-01-14,71.532453829486,3,31
2018-01-15,43.310711807976496,3,31
2018-01-16,53.16220285362835,3,31
2018-01-17,53.91282629344536,3,31
2018-01-18,58.229337577979635,3,31
2018-01-19,62.244133234626815,3,31
2018-01-20,66.1960678293404,3,31
2018-01-21,72.44978367164721,3,31
2018-01-22,44.38732566060668,3,31
2018-01-23,54.38177443024598,3,31
2018-01-24,55.25573885271669,3,31
2018-01-25,59.67341231120864,3,31
2018-01-26,63.76542877122945,3,31
2018-01-27,67.76972463777645,3,31
2018-01-28,74.05088619358492,3,31
2018-01-29,45.99175489862209,3,31
2018-01-30,55.967024396552915,3,31
2018-01-01,34.08244450932804,3,32
2018-01-02,40.66547484182483,3,32
2018-01-03,41.01252547739183,3,32
2018-01-04,44.30603904076963,3,32
2018-01-05,47.27316651486278,3,32
2018-01-06,50.86358358791515,3,32
2018-01-07,54.432913604219216,3,32
2018-01-08,33.83414185092676,3,32
2018-01-09,40.40717852297645,3,32
2018-01-10,40.76480404121054,3,32
2018-01-11,44.08823414156387,3,32
2018-01-12,47.10267643575806,3,32
2018-01-13,50.755249835809934,3,32
2018-01-14,54.39852773919071,3,32
2018-01-15,33.882085484855466,3,32
2018-01-16,40.542204877411635,3,32
2018-01-17,40.98796473245533,3,32
2018-01-18,44.39695010349763,3,32
2018-01-19,47.49094724650881,3,32
2018-01-20,51.213991319364354,3,32
2018-01-21,54.91602370143451,3,32
2018-01-22,34.44453593008265,3,32
2018-01-23,41.134350141507056,3,32
2018-01-24,41.59376274035971,3,32
2018-01-25,45.0002824770292,3,32
2018-01-26,48.076329287798615,3,32
2018-01-27,51.76726099320251,3,32
2018-01-28,55.42498562123217,3,32
2018-01-29,34.89953798918884,3,32
2018-01-30,41.52877276017395,3,32
2018-01-01,53.153357896401964,3,33
2018-01-02,62.96608293977488,3,33
2018-01-03,62.63541023592447,3,33
2018-01-04,67.88951535079568,3,33
2018-01-05,73.03727499184922,3,33
2018-01-06,78.29162996410021,3,33
2018-01-07,84.17937079860012,3,33
2018-01-08,53.150847487179256,3,33
2018-01-09,63.035266193294376,3,33
2018-01-10,62.78852725524857,3,33
2018-01-11,68.13652368753364,3,33
2018-01-12,73.38542921138593,3,33
2018-01-13,78.74519182620743,3,33
2018-01-14,84.73945618159553,3,33
2018-01-15,53.81541139731188,3,33
2018-01-16,63.79922247335762,3,33
2018-01-17,63.64399508954016,3,33
2018-01-18,69.0731888269894,3,33
2018-01-19,74.39100414413426,3,33
2018-01-20,79.80595599883291,3,33
2018-01-21,85.84085492967371,3,33
2018-01-22,54.94269053309139,3,33
2018-01-23,64.93807455366026,3,33
2018-01-24,64.78119325941208,3,33
2018-01-25,70.19718480571366,3,33
2018-01-26,75.4924683522377,3,33
2018-01-27,80.8782399700021,3,33
2018-01-28,86.88035892598751,3,33
2018-01-29,55.94912260062173,3,33
2018-01-30,65.91459099587547,3,33
2018-01-01,20.911649379638643,3,34
2018-01-02,24.362129702651877,3,34
2018-01-03,24.813263407195087,3,34
2018-01-04,26.25123756002926,3,34
2018-01-05,28.356487081129256,3,34
2018-01-06,30.464877480737734,3,34
2018-01-07,31.782170765754532,3,34
2018-01-08,20.464259890247767,3,34
2018-01-09,23.858542638049148,3,34
2018-01-10,24.271140974053857,3,34
2018-01-11,25.688852678905555,3,34
2018-01-12,27.792181520095145,3,34
2018-01-13,29.916541387072947,3,34
2018-01-14,31.266757100027494,3,34
2018-01-15,19.997345926980135,3,34
2018-01-16,23.45394905539242,3,34
2018-01-17,23.940617164189298,3,34
2018-01-18,25.441834826452165,3,34
2018-01-19,27.635627781008477,3,34
2018-01-20,29.85484621741545,3,34
2018-01-21,31.301744499045377,3,34
2018-01-22,20.1283391341934,3,34
2018-01-23,23.67791213952333,3,34
2018-01-24,24.252362016833715,3,34
2018-01-25,25.834285378008886,3,34
2018-01-26,28.100131831567868,3,34
2018-01-27,30.38152415782555,3,34
2018-01-28,31.879863409999604,3,34
2018-01-29,20.746700312876683,3,34
2018-01-30,24.32524001568904,3,34
2018-01-01,49.72529810041072,3,35
2018-01-02,59.912256281693566,3,35
2018-01-03,59.86442660936204,3,35
2018-01-04,64.86965552820789,3,35
2018-01-05,69.94420515416303,3,35
2018-01-06,75.46926568754701,3,35
2018-01-07,79.17930584550183,3,35
2018-01-08,49.647500145106356,3,35
2018-01-09,59.646857046145286,3,35
2018-01-10,59.428980667448,3,35
2018-01-11,64.28669974228139,3,35
2018-01-12,69.24054531087044,3,35
2018-01-13,74.67518826657201,3,35
2018-01-14,78.32773421316946,3,35
2018-01-15,48.773115315283924,3,35
2018-01-16,58.785203538678914,3,35
2018-01-17,58.6155779219426,3,35
2018-01-18,63.55617901488398,3,35
2018-01-19,68.62583101736634,3,35
2018-01-20,74.20674135916552,3,35
2018-01-21,78.0328734319555,3,35
2018-01-22,48.675430078693466,3,35
2018-01-23,58.90406988701507,3,35
2018-01-24,58.96578635455609,3,35
2018-01-25,64.14768033275101,3,35
2018-01-26,69.46360345705243,3,35
2018-01-27,75.2907794526441,3,35
2018-01-28,79.35829620786808,3,35
2018-01-29,50.23270350708263,3,35
2018-01-30,60.67933591126794,3,35
2018-01-01,60.98659670664463,3,36
2018-01-02,71.81795044005483,3,36
2018-01-03,71.68819863803967,3,36
2018-01-04,77.27590999201189,3,36
2018-01-05,83.06013620431395,3,36
2018-01-06,90.04962942577473,3,36
2018-01-07,94.31901014984217,3,36
2018-01-08,60.5028786286212,3,36
2018-01-09,71.118630692159,3,36
2018-01-10,70.81017173088716,3,36
2018-01-11,76.2599439039903,3,36
2018-01-12,81.9495175580415,3,36
2018-01-13,88.88881739437211,3,36
2018-01-14,93.15233495224982,3,36
2018-01-15,59.373317838537616,3,36
2018-01-16,70.0666931265026,3,36
2018-01-17,69.87291452555178,3,36
2018-01-18,75.47014365676833,3,36
2018-01-19,81.3350112750297,3,36
2018-01-20,88.4720235674618,3,36
2018-01-21,92.9499595859851,3,36
2018-01-22,59.396244788096745,3,36
2018-01-23,70.32005286358427,3,36
2018-01-24,70.35632055060597,3,36
2018-01-25,76.17808136112517,3,36
2018-01-26,82.25736023040025,3,36
2018-01-27,89.59469108178712,3,36
2018-01-28,94.25560097581732,3,36
2018-01-29,60.86504423538204,3,36
2018-01-30,71.93053795879321,3,36
2018-01-01,22.45169417043597,3,37
2018-01-02,27.0181599982772,3,37
2018-01-03,26.853432924723826,3,37
2018-01-04,29.071419174573457,3,37
2018-01-05,31.083341534187962,3,37
2018-01-06,33.70668669122611,3,37
2018-01-07,35.249579001559525,3,37
2018-01-08,22.470838682964573,3,37
2018-01-09,27.00152545123683,3,37
2018-01-10,26.81105575201329,3,37
2018-01-11,29.013993307436742,3,37
2018-01-12,31.021770108976273,3,37
2018-01-13,33.65165203655215,3,37
2018-01-14,35.21114389939023,3,37
2018-01-15,22.458090611902584,3,37
2018-01-16,27.02227390881439,3,37
2018-01-17,26.871590869657815,3,37
2018-01-18,29.118911872930745,3,37
2018-01-19,31.173872863244497,3,37
2018-01-20,33.85191378012158,3,37
2018-01-21,35.45875560050352,3,37
2018-01-22,22.750570420475505,3,37
2018-01-23,27.35564181781926,3,37
2018-01-24,27.240599787985257,3,37
2018-01-25,29.517326141480886,3,37
2018-01-26,31.594783805848316,3,37
2018-01-27,34.28808077600187,3,37
2018-01-28,35.90296042292328,3,37
2018-01-29,23.19597223057397,3,37
2018-01-30,27.796120237040974,3,37
2018-01-01,61.61274816966936,3,38
2018-01-02,73.14967877523864,3,38
2018-01-03,74.32087037900115,3,38
2018-01-04,80.80876272892553,3,38
2018-01-05,86.68733729335354,3,38
2018-01-06,91.44842086590745,3,38
2018-01-07,97.94029056033312,3,38
2018-01-08,61.021499764224835,3,38
2018-01-09,72.46533281710282,3,38
2018-01-10,73.57998768422121,3,38
2018-01-11,80.04959493806672,3,38
2018-01-12,85.948547627603,3,38
2018-01-13,90.7678549527958,3,38
2018-01-14,97.35383049217981,3,38
2018-01-15,60.562031175467006,3,38
2018-01-16,72.16185063299022,3,38
2018-01-17,73.45686144002963,3,38
2018-01-18,80.12600933502266,3,38
2018-01-19,86.23812844328633,3,38
2018-01-20,91.27848471732341,3,38
2018-01-21,98.08765264877809,3,38
2018-01-22,61.51563592169683,3,38
2018-01-23,73.32663044898769,3,38
2018-01-24,74.81951958703553,3,38
2018-01-25,81.66920048702127,3,38
2018-01-26,87.94120719711307,3,38
2018-01-27,93.11833510593927,3,38
2018-01-28,100.0395700107297,3,38
2018-01-29,63.55423160483485,3,38
2018-01-30,75.42672984465302,3,38
2018-01-01,34.010107604146896,3,39
2018-01-02,40.79295236369804,3,39
2018-01-03,42.22859919982545,3,39
2018-01-04,44.56493575005348,3,39
2018-01-05,47.869728715389314,3,39
2018-01-06,50.521692950213044,3,39
2018-01-07,55.55492785467872,3,39
2018-01-08,34.86737422029132,3,39
2018-01-09,41.53884547469838,3,39
2018-01-10,42.86116934850743,3,39
2018-01-11,45.085245441264405,3,39
2018-01-12,48.28158754053558,3,39
2018-01-13,50.83135077987741,3,39
2018-01-14,55.77073571498833,3,39
2018-01-15,34.99942280628862,3,39
2018-01-16,41.59859132835107,3,39
2018-01-17,42.86105854838777,3,39
2018-01-18,45.03834422398167,3,39
2018-01-19,48.20122862230444,3,39
2018-01-20,50.730803290073744,3,39
2018-01-21,55.66290562416531,3,39
2018-01-22,34.896589558147525,3,39
2018-01-23,41.5121851077068,3,39
2018-01-24,42.80148126850838,3,39
2018-01-25,45.01483593985152,3,39
2018-01-26,48.22177970588006,3,39
2018-01-27,50.80211138145947,3,39
2018-01-28,55.79037512884123,3,39
2018-01-29,35.08437033392836,3,39
2018-01-30,41.76324599724522,3,39
2018-01-01,24.053467262568677,3,40
2018-01-02,27.85516404322444,3,40
2018-01-03,28.056664120086992,3,40
2018-01-04,30.234041672072685,3,40
2018-01-05,31.891230044760555,3,40
2018-01-06,34.70938671078807,3,40
2018-01-07,37.14319724063746,3,40
2018-01-08,23.48119677154515,3,40
2018-01-09,27.230226504265993,3,40
2018-01-10,27.397732323743597,3,40
2018-01-11,29.560238250140415,3,40
2018-01-12,31.221524965149015,3,40
2018-01-13,34.06203050938843,3,40
2018-01-14,36.53520549764037,3,40
2018-01-15,22.92789931459803,3,40
2018-01-16,26.74489244545937,3,40
2018-01-17,26.991279391021944,3,40
2018-01-18,29.241032038308802,3,40
2018-01-19,30.995270797765293,3,40
2018-01-20,33.931757658307475,3,40
2018-01-21,36.50134064255483,3,40
2018-01-22,22.988423423687387,3,40
2018-01-23,26.895572801396632,3,40
2018-01-24,27.225966341270933,3,40
2018-01-25,29.552008277690277,3,40
2018-01-26,31.373639639494062,3,40
2018-01-27,34.36785585392501,3,40
2018-01-28,36.9851608879149,3,40
2018-01-29,23.51003174651874,3,40
2018-01-30,27.44550655142634,3,40
2018-01-01,17.025089693794904,3,41
2018-01-02,20.404898219823288,3,41
2018-01-03,20.398196944244326,3,41
2018-01-04,22.075595459172007,3,41
2018-01-05,23.584759280880075,3,41
2018-01-06,25.0464996502154,3,41
2018-01-07,26.84591275806916,3,41
2018-01-08,16.65960114430165,3,41
2018-01-09,20.055119494891272,3,41
2018-01-10,20.077020459696683,3,41
2018-01-11,21.795073824315416,3,41
2018-01-12,23.35572604786578,3,41
2018-01-13,24.878241430875423,3,41
2018-01-14,26.745901479674384,3,41
2018-01-15,16.633293216208926,3,41
2018-01-16,20.10582649037366,3,41
2018-01-17,20.205853649303407,3,41
2018-01-18,22.00096259545006,3,41
2018-01-19,23.635507980397804,3,41
2018-01-20,25.2268196355141,3,41
2018-01-21,27.156462809241397,3,41
2018-01-22,17.097579185656254,3,41
2018-01-23,20.614447241642132,3,41
2018-01-24,20.748634110989194,3,41
2018-01-25,22.567309149023647,3,41
2018-01-26,24.21478347341055,3,41
2018-01-27,25.80871448998433,3,41
2018-01-28,27.731350256286422,3,41
2018-01-29,17.656843306048977,3,41
2018-01-30,21.15077347923462,3,41
2018-01-01,27.491270840596414,3,42
2018-01-02,32.7528245124717,3,42
2018-01-03,32.76845515466151,3,42
2018-01-04,35.61765045445509,3,42
2018-01-05,38.60383555723692,3,42
2018-01-06,41.42944545959811,3,42
2018-01-07,44.1306131682303,3,42
2018-01-08,27.660527717979935,3,42
2018-01-09,32.87587901332042,3,42
2018-01-10,32.855908736075556,3,42
2018-01-11,35.682088193054604,3,42
2018-01-12,38.659318073734845,3,42
2018-01-13,41.49098142404344,3,42
2018-01-14,44.21362715754182,3,42
2018-01-15,27.780337924419097,3,42
2018-01-16,33.04719865256187,3,42
2018-01-17,33.092384002899955,3,42
2018-01-18,35.995884291222175,3,42
2018-01-19,39.060763247983346,3,42
2018-01-20,41.98827709114933,3,42
2018-01-21,44.812630225644995,3,42
2018-01-22,28.48441925979903,3,42
2018-01-23,33.85717946326819,3,42
2018-01-24,34.00654971536964,3,42
2018-01-25,37.01007336238821,3,42
2018-01-26,40.16852633481218,3,42
2018-01-27,43.181100148332106,3,42
2018-01-28,46.080213463644114,3,42
2018-01-29,29.815002515771383,3,42
2018-01-30,35.23790344381673,3,42
2018-01-01,38.46140040886909,3,43
2018-01-02,45.22165758825984,3,43
2018-01-03,45.57413064671691,3,43
2018-01-04,49.10456380538932,3,43
2018-01-05,53.194706583302725,3,43
2018-01-06,55.94687351888094,3,43
2018-01-07,59.82390209661561,3,43
2018-01-08,36.92716817790107,3,43
2018-01-09,43.76261419903706,3,43
2018-01-10,44.234248822237106,3,43
2018-01-11,47.92634361001276,3,43
2018-01-12,52.21792894727447,3,43
2018-01-13,55.207447514862935,3,43
2018-01-14,59.35283661643,3,43
2018-01-15,36.74969485116655,3,43
2018-01-16,43.897483898195965,3,43
2018-01-17,44.69321904358928,3,43
